Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
EMC (Ensemble pour une Majorité Citoyenne),,Les Engagés et MR ,Aurore Tourneur ,https://www.emc-estinnes.be/?fbclid=IwY2xjawFXb11leHRuA2FlbQIxMAABHU80w9u5nwdtcYZzhr5ls7oRY8LHD_wDe61JpkrFA1Tp-YRGc-1HUkxC4g_aem_aCGqFh10uzlE4wCCw-9mOg,https://www.emc-estinnes.be/?fbclid=IwY2xjawFXb11leHRuA2FlbQIxMAABHU80w9u5nwdtcYZzhr5ls7oRY8LHD_wDe61JpkrFA1Tp-YRGc-1HUkxC4g_aem_aCGqFh10uzlE4wCCw-9mOg,https://ds1.static.rtbf.be/uploader/image/d/e/e/rtbfsport_aefcdef40e919adf92efb970c6445598.png
Estinnes Plus ,,,Catherine Minon ,https://www.facebook.com/EstinnesPlus/photos?locale=fr_FR,https://www.facebook.com/EstinnesPlus/photos?locale=fr_FR,https://ds1.static.rtbf.be/uploader/image/e/e/1/rtbfsport_3ba28b06ee55028c5a67e6f8d6afcc1c.png
PS Estinnes ,,PS,Olivier Bayeul ,https://www.facebook.com/psestinnes/?paipv=0&eav=AfYfQ1T9Mh-Bv8vpwJPuHjc1uM4OoUIfpehZE_Rjn26Cw3ZlzptfnGbDHopNxKYDCU4&_rdr,https://www.facebook.com/psestinnes/?paipv=0&eav=AfYfQ1T9Mh-Bv8vpwJPuHjc1uM4OoUIfpehZE_Rjn26Cw3ZlzptfnGbDHopNxKYDCU4&_rdr,https://ds1.static.rtbf.be/uploader/image/8/8/8/rtbfsport_e957cd33b01f499d5bf63b4a7c3962ed.png
