Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
MR-LE,,MR-Les Engagés,Gérard Couronné,https://www.genappe-elections2024.be/programme.html,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1470_25031_Genappe_MR-LE.pdf,https://ds1.static.rtbf.be/uploader/image/a/6/1/beta_59abc5a7900c19fe4df8bdc3464a81c1.png
Be Genappe,,MR-PS - sans étiquette,Vincent Girboux,https://be-genappe.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1470_25031_Genappe_Be Genappe.pdf,https://ds1.static.rtbf.be/uploader/image/9/4/3/beta_04089325e1dde51473141dabb598ac7c.png
Ecolo Genappe,,Ecolo,Thierry Ferraçin,https://genappe.ecolo.be/notre-programme-2024/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1470_25031_Genappe_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/6/7/7/beta_2d4fcf5902f7d8df579bcba0133a99a4.jpg
