Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Pour,POUR !,6,Maxime Léonet,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6929_84016_Daverdisse_POUR.pdf,https://ds1.static.rtbf.be/uploader/image/7/f/c/beta_e772f9122b85539b0fcacf551f82a162.jpeg
,RDPW,7,Frédéric Caes,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6929_84016_Daverdisse_RDPW.pdf,https://ds1.static.rtbf.be/uploader/image/5/3/4/beta_67a620a1610950b1784ec49773d00d4e.jpg
