Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
EB,8,,Marc Lejeune,https://www.facebook.com/energiesbeaurinoises/?locale=fr_FR,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5570_91013_Beauraing_EB.pdf,https://ds1.static.rtbf.be/uploader/image/d/1/c/beta_eb1874bcf25e6000a57e7310d898b677.png
Ensemble ,9,,Benoît Dalcette ,https://www.facebook.com/ensemblebeauraing/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5570_91013_Beauraing_ENSEMBLE.pdf,https://ds1.static.rtbf.be/uploader/image/f/f/8/beta_566ef8d420726c7f3c30a58f7d948936.jpeg
