Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Nous  c'est l'Alternative,7,PS,Fabrice Massenaux,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4837_63004_Baelen_Alternative.pdf,https://ds1.static.rtbf.be/uploader/image/7/c/a/beta_1f5b0bcc1f85e12f60c639836b98ebef.png
ACBM,8,Les Engagés,Arnaud Scheen,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4837_63004_Baelen_ACBM.pdf,https://ds1.static.rtbf.be/uploader/image/7/0/3/beta_64d7029b935426aff1eaf1934edf7be3.jpg
Trait d'Union,9,MR,Nathalie Thönnissen,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4837_63004_Baelen_Trait d Union.pdf,https://ds1.static.rtbf.be/uploader/image/6/9/b/beta_e041d6c778cd14278a011a49f44b3331.jpg
