Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Ensemble avec le Bourgmestre,,PS / Citoyens,Fabien Beltran,,,https://ds1.static.rtbf.be/uploader/image/3/1/5/beta_3319c32f002a1f155b9d662103088147.jpg
MR,,MR,Olivier Debor,,,https://ds1.static.rtbf.be/uploader/image/b/5/e/beta_88f41cd8ea0aa59e407f5e0f1424b098.jpeg
EcoVa,,Ecolo / Les Engagés / Citoyens,Etienne Vendy,,,https://ds1.static.rtbf.be/uploader/image/e/e/e/beta_d10f609a366786780fa097ca0bd063cb.jpg
