Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
EPV,10,,Rudy Delhaise,https://www.facebook.com/epveghezee?fbclid=IwY2xjawFfeg1leHRuA2FlbQIxMAABHWaSv7VV0I6YBKnhkbncFLvXTCOANTkuZzrGYxvauA_XMF-Zo0PZ03cBBA_aem_3HaSZtMYtRYlOtvWSVptrg,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5310_92035_Eghezée_EPV.pdf,https://ds1.static.rtbf.be/uploader/image/a/0/d/beta_270bd45faf42a7873563f32c7533c491.jfif
Ecolo,1,,Beatrice Minne,https://sites.google.com/site/ecoloeghezee2014?fbclid=IwY2xjawFfeblleHRuA2FlbQIxMAABHaNwEFWdcz_OaBJWdtDhj4YH8tGWgQoJg8uW04qw8X-qcDV6ljPDlu7H9A_aem_lRTfSTs1rvXlmcEROScJ9g,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5310_92035_Eghezée_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/b/e/f/beta_b00f31b02c82eeefe494695cefef6254.png
IC,8,,Adelin François ,https://ic-eghezee.odoo.com/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5310_92035_Eghezée_IC.pdf,https://ds1.static.rtbf.be/uploader/image/1/d/9/beta_368901194246ff1a741c26fa0e8126f4.png
Pour 5310,9,,Carole Catinus,https://www.facebook.com/pour5310/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5310_92035_Eghezée_Pour 5310.pdf,https://ds1.static.rtbf.be/uploader/image/b/4/c/beta_004d7d9d70a847d7705420ef30dfbc63.jpeg
