Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PACTE,8,,Thérèse Wolters-d'Udekem,https://www.pacte1350.be/?fbclid=IwY2xjawFftt9leHRuA2FlbQIxMAABHSIASkkZn6Hgejei3yTVUwr_nLTbmXtYHyUqEeg1ym-yK9jw05b4fp847w_aem_2DAKDvHRPndolJ-glS1xsA,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1350_25120_Orp-Jauche_PACTE.pdf,https://ds1.static.rtbf.be/uploader/image/4/4/9/rtbfinfo_bd835728e652aff25e45440ac910be51.png
UP,9,,Hugues Ghenne,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1350_25120_Orp-Jauche_UP.pdf,https://ds1.static.rtbf.be/uploader/image/d/e/d/rtbfinfo_38ae480fd6beb42e2162259e68e12e70.png
