Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
LDB Liste du bourgmestre,,Engagé.e.s,Benoît Lutgen,,,https://ds1.static.rtbf.be/uploader/image/8/f/c/beta_85632a51dec75c869500dfa70b49c3f7.jpeg
Ensemble Bastogne Bertogne,,MR - Sans apparentement,Jessica Mayon,,,https://ds1.static.rtbf.be/uploader/image/4/3/b/beta_ef7a120dca20d1e3ce0497520dcd4548.jpg
RESPECT,,Citoyen,Jean-Claude Cremer,,,https://ds1.static.rtbf.be/uploader/image/5/1/0/beta_71e918628823cc56a42ab3aebe277cd5.jpg
