Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Liste du Mayeur 
Les Engagés,2,,Nicolas Grégoire,https://www.facebook.com/lesengagesmarche/?locale=nb_NO,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6900_83034_Marche-en-Famenne_LES ENGAGÉS - MAYEUR.pdf,https://ds1.static.rtbf.be/uploader/image/1/b/1/beta_c8925401921c59343f15be0b67acfdc0.jpg
MR  en Marche,5,,Hughes Glatigny,https://marcheenfamenne.mr.be/mr-en-marche-decouvrez-notre-programme-2024-2030/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6900_83034_Marche-en-Famenne_MR en Marche.pdf,https://ds1.static.rtbf.be/uploader/image/5/5/b/beta_3fb7a6a5e90145f6c0b1509ce104df7e.jpg
PS,3,,Gauthier Wéry,https://stephan-demul.com/2024/07/30/elections-communales-la-liste-ps-a-marche-en-famenne/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6900_83034_Marche-en-Famenne_PS.pdf,https://ds1.static.rtbf.be/uploader/image/d/f/5/beta_763c632c81155bde0ae274c209b41c46.jpg
Ecolo,1,,Nicole Graas,https://marche-en-famenne.ecolo.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6900_83034_Marche-en-Famenne_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/6/8/9/beta_b389ad829b657f37601beb9c39367d11.png
