Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Ensemble,6,Liste citoyenne (tête de liste Les Engagés),Sébastien Deschamps,https://www.facebook.com/EnsembleEcaussinnes2024,https://www.facebook.com/EnsembleEcaussinnes2024/posts/pfbid02iSNijhsN9RVvbjFRvm22nGQfsW9pdgQyRnVRJWQ76oca3cm5AXmy4mXfdouL3XS3l,https://ds1.static.rtbf.be/uploader/image/2/4/7/beta_f08f68238a3dff67329e029ad665ffec.jpg
PS,3,,Xavier Dupont,https://www.facebook.com/psecaussinnes/?locale=fr_FR,https://www.facebook.com/photo?fbid=820922293563453&set=a.393328029656217&locale=fr_FR,https://ds1.static.rtbf.be/uploader/image/e/e/5/beta_64bc6209be1c732831b56c11a792967d.jpg
ECOLO,1,,Arnaud Guérard,https://ecaussinnes.ecolo.be/category/30-projets-pour-ecaussinnes/,https://ecaussinnes.ecolo.be/nos-candidat-e-s/,https://ds1.static.rtbf.be/uploader/image/7/0/2/beta_f8fe4ffa4b451dc62a9f448c8b47d2a8.jpg
En marche pour Écaussinnes,7,Liste d'ouverture apparentée MR ,Véronique Sgallari,https://www.facebook.com/EnMarchePourEcaussinnes/?locale=fr_FR,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7190_55050_Ecaussinnes_En Marche.pdf,https://ds1.static.rtbf.be/uploader/image/2/3/5/beta_c91e9085336dacada168d2b2a9af3a3e.jpg
