Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS - bien vivre à Honnelles,3,PS,Philippe Dupont,,https://www.facebook.com/profile.php?id=100068940948497,https://ds1.static.rtbf.be/uploader/image/e/4/a/beta_6ad33e4ba2da610cf1b8686ed5079c6d.jpg
Pour Honnelles Autrement PHA,6,Les engagés  défi  Ecolo  MR,Matthieu Lemiez,,https://www.facebook.com/pourhonnellesautrement,https://ds1.static.rtbf.be/uploader/image/c/4/e/beta_6667f455d4e9ea4d3981937a2664886e.png
