Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Agora,,Les Engagés / Citoyens,Jérôme Hardy,http://agora4130.be/,,https://ds1.static.rtbf.be/uploader/image/b/c/0/rtbfinfo_3d63af2156bf2e61f7a3eee92fa55e79.png
MR Esneux-Tilff,,MR,Laura Iker,https://esneux.mr.be/le-mr-desneux-tilff/,,https://ds1.static.rtbf.be/uploader/image/7/1/a/rtbfinfo_8d2a65142f54ede22ddc0bcae253ede2.jpg
Ecolo Esneux-Tilff,,Ecolo,Fabian Airo-Farulla ,https://esneux.ecolo.be/nos-priorites/?fbclid=IwY2xjawFXa79leHRuA2FlbQIxMAABHVkdPzOtM7v72Aa090US_qdh04erlulnI1mTSbiQkadz757_UsUzP0_Iag_aem_NGbo5R2-RkEjihpkdZBfRQ,,https://ds1.static.rtbf.be/uploader/image/b/e/b/rtbfinfo_587cfda04e85deb74b4ac517a2fd8058.jpg
PS Esneux-Tilff,,PS,Steve Métélitzin,https://ps-esneuxtilff.be/,,https://ds1.static.rtbf.be/uploader/image/b/e/4/rtbfinfo_e71eaab17199f7166844b3e2479e9887.jpg
