Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Valeurs TheutoiseS (VTS),9,PS / Citoyens,Aurélie Kaye,https://www.vts2024.be/,https://www.vts2024.be/,https://ds1.static.rtbf.be/uploader/image/3/a/0/beta_8eb02549a5777518a79a5693cfcc2ff8.jpg
Theux Demain,10,Ecolo / Citoyens,Mathieu Daele,https://theuxdemain.be/index.php/le-programme/,https://theuxdemain.be/index.php/la-liste/,https://ds1.static.rtbf.be/uploader/image/8/8/0/beta_606fbaa002dd74a5c9f9a86153bdfbbc.jpg
IFR,11,MR / Engagés / Citoyens,Philippe Boury,http://ifr-theux.be/?fbclid=IwY2xjawFWZfNleHRuA2FlbQIxMAABHajmGOQqWlvf-TowY8aNW0gphcJFYBXUS9eslzXuRxc3wsQJTg6E314tww_aem_qC2xTC297T-CebM6q6B3JQ,http://ifr-theux.be/?fbclid=IwY2xjawFWZfNleHRuA2FlbQIxMAABHajmGOQqWlvf-TowY8aNW0gphcJFYBXUS9eslzXuRxc3wsQJTg6E314tww_aem_qC2xTC297T-CebM6q6B3JQ,https://ds1.static.rtbf.be/uploader/image/7/6/d/beta_2a923f24b809a6e0284ff97347b25521.jpg
