Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Intérêts Communaux,7,Les Engagés / Citoyens,Christine Servaes,https://www.facebook.com/profile.php?id=61564162204232,https://www.facebook.com/profile.php?id=61564162204232,https://ds1.static.rtbf.be/uploader/image/5/7/6/beta_0620685b4a696a761c17520fb4b18da8.png
Juprelle Demain,8,MR / Citoyens,Jeanne-Françoise De Grady,https://www.facebook.com/profile.php?id=61565826447084,https://www.facebook.com/profile.php?id=61565826447084,https://ds1.static.rtbf.be/uploader/image/7/6/7/beta_a2388d555f21233236036b34ee8dbcf5.png
#Juprelle C'est Vous !,9,PS / Citoyens,Angélique Routtiau,https://www.facebook.com/profile.php?id=61565658522631,https://www.facebook.com/profile.php?id=61565658522631,https://ds1.static.rtbf.be/uploader/image/3/c/7/beta_98ee4b14b9bcec929c6a35eca4f13323.png
