Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
LB Ecolo,1,,Olivier Saint-Amand,https://enghien.ecolo.be/notre-programme-1/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7850_51067_Enghien_LB Ecolo.pdf,https://ds1.static.rtbf.be/uploader/image/f/6/7/beta_eab8aa1bf8201d2b2f7c3a101d2fa649.jpg
En Mouvement,8,citoyen,Francis De Hertog,https://www.canva.com/design/DAGP00LmKTE/vMKigVC2CeScAMuhwydbyQ/view?utm_content=DAGP00LmKTE?fbclid=IwZXh0bgNhZW0CMTEAAR21utqCvOYVhiIjhn-XlMcfEzMRv1UR5arxlULWP6FJoOxgdE9_kVeLY_o_aem_56OPKgDpnt0kF2OFncnQPw,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7850_51067_Enghien_En Mouvement.pdf,https://ds1.static.rtbf.be/uploader/image/e/1/3/beta_11e0fd47c342ef90fe8b3a2ea27569cd.jpg
Génér'actions,7,MR  Les Engagés,Marc Vanderstichelen,https://www.generactions-enghien.be/nos-4-premieres-priorites/,https://www.generactions-enghien.be/les-23-candidats/,https://ds1.static.rtbf.be/uploader/image/4/7/d/beta_46d89f3f2a24cc15e41b625cd5adb451.png
PS,3,,Carine Wastiels,https://www.facebook.com/p/Parti-Socialiste-dEnghien-61556743923103/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7850_51067_Enghien_PS.pdf,https://ds1.static.rtbf.be/uploader/image/4/0/f/beta_4ef9cc83b0814ff6c0f679826ce6b87c.jpg
