Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,3,,Dominique Grenier,https://www.facebook.com/p/USC-Aiseau-Presles-100064878093164/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6250_52074_Aiseau-Presles_PS.pdf,https://ds1.static.rtbf.be/uploader/image/b/c/3/rtbfinfo_d0ad947e80ec22083a159da515a5f2cf.jpg
ENSEMBLE,8,Les Engagés,Philippe Charlier,https://www.ensembleaiseaupresles.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6250_52074_Aiseau-Presles_ENSEMBLE.pdf,https://ds1.static.rtbf.be/uploader/image/d/f/f/beta_edc21ae4f89a0a2aa10d5525e80fec5f.jpg
MR,5,,Jean-Pierre Deprez,https://www.facebook.com/profile.php?id=61562230456101,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6250_52074_Aiseau-Presles_MR.pdf,https://ds1.static.rtbf.be/uploader/image/4/c/c/beta_a8d5996fdf4c2d94488c03be1afb66b2.png
acap6250,9,Citoyens,Franco Terzi,https://acap6250.be/telechargements/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6250_52074_Aiseau-Presles_acap6250.pdf,https://ds1.static.rtbf.be/uploader/image/7/4/0/beta_d8dec4637025dd325bc6434f6d1644aa.jpg
ECOLO,1,,Frédéric Marlier,https://aiseau-presles.ecolo.be/elections-2024-programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6250_52074_Aiseau-Presles_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/5/a/e/beta_d8b9a1d35d5e02ecb1b81017d8f08f7d.png
