Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
La Liste du Bourgmestre,Liste 9,MR / Citoyens,Pol Guillaume,https://braives-lalistedubourgmestre.be/programme.html,https://braives-lalistedubourgmestre.be/liste.html,https://ds1.static.rtbf.be/uploader/image/0/a/8/beta_3e20791769c655ab1543e85788e49024.jpg
Union Communale,Liste 8,Engagés / MR / Défi / Citoyens,Xavier Lisein,https://www.facebook.com/profile.php?id=61555399786824,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4260_64015_Braives_UC.pdf,https://ds1.static.rtbf.be/uploader/image/8/e/d/beta_7bdd03131c2f8e544e6c2a4795824136.jpg
Alternative Braivoise Citoyenne,Liste 7,PS / Ecolo / Citoyens,Christian Landrin,https://www.facebook.com/AlternativeBraives,https://www.facebook.com/search/top/?q=Alternative%20braives,https://ds1.static.rtbf.be/uploader/image/0/a/8/beta_34c146667d207a042934231a6ae42f28.jpg
B.A.s.e. Braives Autrement sociale & éco-responsable,Liste 11,,Marc Focroulle,https://www.facebook.com/search/top?q=b.a.s.e.,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4260_64015_Braives_BAse.pdf,https://ds1.static.rtbf.be/uploader/image/3/a/c/rtbfinfo_a3cd06a1c2e8022eb1898291a7190b94.jpg
Braives Blanc,Liste 10,Citoyens,Bélinda Croibien,https://www.facebook.com/BraivesBlanc,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4260_64015_Braives_Braives blanc.pdf,https://ds1.static.rtbf.be/uploader/image/a/9/f/beta_039713911d98ed1578f41158cfdc2b02.jpg
