Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,3,PS,Laurent Devin,https://www.facebook.com/profile.php?id=100063498536675&locale=fr_FR,https://www.facebook.com/profile.php?id=100063498536675&locale=fr_FR,https://ds1.static.rtbf.be/uploader/image/9/2/1/beta_813cad8653e1c089a1c76b72162b58ed.png
MR-CI,5,MR,Natacha Leroy,https://mr-ci.odoo.com/programme,https://mr-ci.odoo.com/candidats,https://ds1.static.rtbf.be/uploader/image/5/8/5/beta_830bbf3690bf79464d3b816d210ecb8f.jpeg
Ensemble pour Binche (EPB),9,Les Engagés ,Salvatore Calvagna,https://www.facebook.com/photo?fbid=465010359867154&set=a.127866070248253,https://www.facebook.com/photo/?fbid=449670064734517&set=a.127866070248253,https://ds1.static.rtbf.be/uploader/image/d/2/f/beta_206f963d573ade415ca3ba57c9a16e27.jpg
PTB,4,PTB,Cédric Lecocq,https://binche.ptb.be/programme,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7130_58002_Binche_PTB.pdf,https://ds1.static.rtbf.be/uploader/image/6/e/b/beta_fb3164fb4f99ddbd28abb3c5dad45896.png
