Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
ECOLO+,1,,Clément Rey,https://jodoigne.ecolo.be/notre-programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1370_25048_Jodoigne_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/5/d/6/beta_92116945cf9d5fca49f6c7431f0ff9d4.png
LB,8,,Jean-Luc Meurice,https://lbjodoigne.be/notre-programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1370_25048_Jodoigne_LB.pdf,https://ds1.static.rtbf.be/uploader/image/3/4/9/beta_b800892f11519085b1edd9acbec914ee.jpg
JM,9,,Philippe Dalcq,https://www.jmjodoigne.be/programme,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1370_25048_Jodoigne_JM.pdf,https://ds1.static.rtbf.be/uploader/image/2/b/a/beta_42357124ea716ba1b1b3fe4b806faa07.png
