Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Liste du Bourgmestre ,9,,Pierre Rolin ,,,
Accent 1640 ,8,,Jan Rombaut ,https://eur01.safelinks.protection.outlook.com/?url=https%3A%2F%2Faccent1640.be%2F&data=05%7C02%7Canpo%40rtbf.be%7C7135392078be4f0318e508dcd8b44f1e%7C103cfb3e3dfd4a4483ce455a2d25db06%7C0%7C0%7C638623516144987375%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=yjdQISpsh0ieTstCmDcJT0yg9Pt50jPkobl%2Blboet8k%3D&reserved=0,https://eur01.safelinks.protection.outlook.com/?url=https%3A%2F%2Faccent1640.be%2F&data=05%7C02%7Canpo%40rtbf.be%7C7135392078be4f0318e508dcd8b44f1e%7C103cfb3e3dfd4a4483ce455a2d25db06%7C0%7C0%7C638623516144987375%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=yjdQISpsh0ieTstCmDcJT0yg9Pt50jPkobl%2Blboet8k%3D&reserved=0,
Voor Rode ,10,,Bruno Stoffels    ,,,
