Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Ensemble,6,,Simon Huberty,https://leglise2024.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6860_84033_Léglise_Ensemble.pdf,https://ds1.static.rtbf.be/uploader/image/f/e/6/beta_59eec02bff3b1e0fd5ef9d3c4f76710d.jpg
Pour Vous Léglise,7,,Elodie Gillet,https://www.facebook.com/p/Pour-Vous-L%C3%A9glise-100066945620473/?paipv=0&eav=AfbSg7_ZoerFT5JQYKy41sxGzGuC6nol2nJk0d3TAQpwUQUKG2S5IUWvqZAjhzFFGSA&_rdr,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6860_84033_Léglise_Pour Vous Léglise.pdf,https://ds1.static.rtbf.be/uploader/image/7/4/d/beta_8a51fb9fe2f256b5e21287597a3ec94b.jpg
