Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Intérêts Communaux,Michel Casterman,IC,Michel Casterman,http://icrumes.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7610_57072_Rumes_IC.pdf,https://ds1.static.rtbf.be/uploader/image/c/4/8/beta_4131d6c19529625116df2c2509012ff9.jpg
Alternative Citoyenne Rumoise,Céline Berton,PS + autres,Céline Berton,https://www.facebook.com/profile.php?id=61564302881331,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7610_57072_Rumes_ACR.pdf,https://ds1.static.rtbf.be/uploader/image/3/5/0/beta_6497d6b07ffa02a877be235ec2bd0fa0.jpg
