Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
POUR l'Avenir,8,PS,Jean-Marc Delizée,https://sites.google.com/view/pourlavenir/accueil?fbclid=IwY2xjawFeeP9leHRuA2FlbQIxMAABHWk6mfucri86t7tXnRy_3KeWiNyvNZcumUFWrrvxZS5V_VX-qAsptZfwgQ_aem_UmhsSMJBo4k0gd7ADYPu6Q,https://sites.google.com/view/pourlavenir/les-candidats,https://ds1.static.rtbf.be/uploader/image/4/6/1/beta_922b40dd1b0e9ae29a242ee00a35b232.png
Récit/VA (Viroinval Autrement),9,Les Engagé·e·s/MR,Baudouin Schellen,https://www.facebook.com/ReCitViroinval,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5670_93090_Viroinval_RéCiT-VA.pdf,https://ds1.static.rtbf.be/uploader/image/c/6/7/beta_21382d62723808269d8e673ba98d59fb.png
