Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
JEM,8,MR- Les Engagés,Jean-Luc Evrard,https://jem-jemeppe.be/?fbclid=IwY2xjawFfeOpleHRuA2FlbQIxMAABHS-Y3NNFI9HOJDxAfr8LiZn6K5wuyZcVHQMTvzOvBMqHw0lp8GKiLxROMQ_aem_TPwWTh5Ui_zIsjHD3EYVBg,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5190_92140_Jemeppe-sur-Sambre_JEM.pdf,https://ds1.static.rtbf.be/uploader/image/7/d/b/beta_d25157d6363cd91557a0c02171f444f2.jpg
PS,3,,Philippe Carlier,https://www.facebook.com/psjemeppe/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5190_92140_Jemeppe-sur-Sambre_PS.pdf,https://ds1.static.rtbf.be/uploader/image/1/f/4/beta_9fd8a3b125b94d6ed82833518c802670.jpg
Ecolo,1,,Maxime Lebbe,https://jemeppe-sur-sambre.ecolo.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5190_92140_Jemeppe-sur-Sambre_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/3/9/3/beta_c53be0eb336c3ff3a579c6f77d5579f0.jpg
Alternative Citoyenne,9,Citoyens,Pascal Bary,https://www.facebook.com/profile.php?id=61565412864565&comment_id=Y29tbWVudDoxMjQxMzg0MjgzNzE3MTcwXzU1MTYwODIxMzk4MDcwNQ%3D%3D,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5190_92140_Jemeppe-sur-Sambre_AC.pdf,https://ds1.static.rtbf.be/uploader/image/6/9/4/beta_f07c5feeae7ec58c079599b7686c3c5a.png
