Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Ensemble,6,,Guy Gilloteaux,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6980_83031_La Roche-en-Ardenne_ENSEMBLE.pdf,https://ds1.static.rtbf.be/uploader/image/1/e/e/beta_cbaac5a53800d1ba2dc71081d9522efd.jpg
En avant  autrement,7,,Manon Dubois,https://enavantautrement.be/wp-content/uploads/2024/09/programme_enavantautrement_fr_v1.pdf,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6980_83031_La Roche-en-Ardenne_EN AVANT.pdf,https://ds1.static.rtbf.be/uploader/image/7/0/9/beta_4d45721b90c8bbf8372fb77e26b85cb5.png
RMC,8,,Jean-Luc Adam,https://mouvementrmc.be/wp-content/uploads/2024/05/Programme-RMC-v1.pdf,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6980_83031_La Roche-en-Ardenne_RMC.pdf,
