Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Union Ecolo Citoyens,1,ECOLO / Indépendants,Yves Collin,,https://www.facebook.com/unionecolocitoyens,https://ds1.static.rtbf.be/uploader/image/4/4/2/rtbfinfo_c346f940651ec02ee9a4c4f766d03ad5.jpg
PS + ,3,PS / Indépendants,Stéphane Vandersmissen,https://ds1.static.rtbf.be/uploader/pdf/9/1/2/beta_3c6db3ffde0b440aafb22406938a9525.pdf,https://www.facebook.com/groups/1570744153851785/,https://ds1.static.rtbf.be/uploader/image/1/4/8/rtbfinfo_6db039a13f0d782b46c0afbf115573c6.jpg
Code 4367! ,7,MR / Indépendants,Philippe Goffin,,https://www.facebook.com/lpbcdw,https://ds1.static.rtbf.be/uploader/image/0/a/2/rtbfinfo_3411f2b941378789da8e74a3e5343def.jpg
