Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Ensemble-Ecolo-MCI,1,,Alice Leeuwerck,,,https://ds1.static.rtbf.be/uploader/image/e/e/7/beta_18121cdf7f30286ed408cfa2de7126c5.jpeg
Action,8,Les Engagés,Jean-Jacques Pieters,https://actioncw.be/,https://actioncw.be/candidats-commune/?fbclid=IwY2xjawFPwHZleHRuA2FlbQIxMAABHf78ribmnesBAPvXXKQ2Yoa58h0cDp9o8brQo_8ypUFPqFso5QQSaOloQQ_aem_Gfv1wlXMNBF4ZQ-qvu1SrQ,https://ds1.static.rtbf.be/uploader/image/6/a/5/beta_a2af3a83bb904543d382625d89f8ebad.png
Horizon,7,,Frédéric Hallez,https://eur01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fhorizon-comines.be%2Fprogramme%2F&data=05%7C02%7Cpiwu%40rtbf.be%7Ca9946ad6ee714e669ee508dcdb38ec83%7C103cfb3e3dfd4a4483ce455a2d25db06%7C0%7C0%7C638626284742083899%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=a3ni3yK4CgAsU5VVjtv2aH6Gj5GFW7nSk8XUKDKiWjw%3D&reserved=0,https://eur01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fhorizon-comines.be%2Fcandidats%2F&data=05%7C02%7Cpiwu%40rtbf.be%7Ca9946ad6ee714e669ee508dcdb38ec83%7C103cfb3e3dfd4a4483ce455a2d25db06%7C0%7C0%7C638626284742101575%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=2AWWs9NGjJ33bpNhH%2BNc9kzxVO0Ke00vWVGyJUCRWDU%3D&reserved=0,https://ds1.static.rtbf.be/uploader/image/9/d/1/beta_2208f6b888035a56ff2fc7aee8ae5fa2.png
