Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Les Engagés,,Les Engagés,Maxime Prévot,https://www.lesengages.be/elections-communales-2024-namur/,,https://ds1.static.rtbf.be/uploader/image/b/9/b/beta_425e2605b46df8622eff7d2acc341ecd.jpeg
Ecolo,,Ecolo,Charlotte Mouget,https://namur.ecolo.be/,https://namur.ecolo.be/nos-candidat-e-s/,https://ds1.static.rtbf.be/uploader/image/2/1/5/beta_1071c280124c2db66ddf2ff6287f4cfb.jpg
MR,,MR,Anne Barzin,https://namur.mr.be/elections-communales-2024/,https://namur.mr.be/,https://ds1.static.rtbf.be/uploader/image/a/9/c/beta_536a2f61c89c6f1518030c4ef4286cff.jpg
PS,,PS,Fabian Martin,https://www.psnamur.eu/,,https://ds1.static.rtbf.be/uploader/image/e/4/c/beta_a7c813ec18ccdfd478d83768cc95f3ca.jpg
PTB,,PTB,Robin Bruyère,https://namur.ptb.be/actualites/10mesurespourchangernamur,https://namur.ptb.be/,https://ds1.static.rtbf.be/uploader/image/c/9/7/beta_35a594d772d9320561d881e1836d08d4.jpeg
Défi Citoyens +,,Défi,Marcel Kinet,https://www.defi.be/nos-idees/,,
Collectif Citoyen,,,Emmanuel Martin,https://collectifcitoyen.be/elections-2024/,https://cc-namur.be/,https://ds1.static.rtbf.be/uploader/image/0/0/4/beta_c1fa911cb0fb670445e503e2d377d7ef.jpg
