Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
LES ENGAGÉS,2,,Vincent Moyse,https://bassin-ova-liege.lesengages.be/aywaille/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4920_62009_Aywaille_LES ENGAGÉS.pdf,https://ds1.static.rtbf.be/uploader/image/3/7/1/beta_adb994a855df184ce50773b60b9dfba9.png
Progrès,7,,Renaud Henry,https://www.facebook.com/progres2018.be,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4920_62009_Aywaille_Progrès.pdf,https://ds1.static.rtbf.be/uploader/image/b/5/f/beta_fb479dc1feae0556b98c10b1ac543286.png
Ensemble Aywaille,8,,Thierry Carpentier,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4920_62009_Aywaille_Ensemble Aywaille.pdf,https://ds1.static.rtbf.be/uploader/image/a/3/a/beta_10b41b238a0a8929d06e4582b7419e84.png
AltA,9,,Jean Close,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4920_62009_Aywaille_AltA.pdf,https://ds1.static.rtbf.be/uploader/image/5/5/d/beta_1ff10b9865a05bce705ecdfd69f87e00.png
MCB,10,,Pierre Delhaes,https://ds1.static.rtbf.be/uploader/pdf/3/9/2/beta_1566032c5233914d8931c3bff5de38e7.pdf,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4920_62009_Aywaille_MCB.pdf,https://ds1.static.rtbf.be/uploader/image/f/7/2/beta_11d9f264a58b172ed37ebd187cec1c87.png
