Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,,,Déborah Géradon,,https://www.facebook.com/reel/1384682075518693,https://ds1.static.rtbf.be/uploader/image/c/3/f/beta_c43e6afbe8c84254deef046ac14098d4.jpg
PTB,,,Damien Robert,,https://eur01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fseraing.ptb.be%2Fcandidats&data=05%7C02%7Cadca%40rtbf.be%7C9601247d2e5b4c7e501c08dce1e1c0ed%7C103cfb3e3dfd4a4483ce455a2d25db06%7C0%7C0%7C638633606921138300%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=Yswwqt678P0Qn479mBbFk8FGmZiAmnpHNteksNrHTik%3D&reserved=0,https://ds1.static.rtbf.be/uploader/image/a/a/7/beta_f586c47f77e3a1ddf98467ff94fc4b36.jpg
Ensemble pour Seraing,,,Fabian Culot,,https://www.rtbf.be/article/seraing-mr-defi-et-engages-ensemble-aux-elections-communales-d-octobre-11368812,https://ds1.static.rtbf.be/uploader/image/3/b/2/beta_2ef1cbeaa96b7fc69d718027b7918adf.jpg
Ecolo,,,Paul Ancion,,https://seraing.ecolo.be/nos-candidats/,https://ds1.static.rtbf.be/uploader/image/a/6/d/beta_d440e3d3ec9ca93bfb953bf63076982b.png
