Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
La Liste du Bourgmestre,,,Maurice Mottard,,,https://ds1.static.rtbf.be/uploader/image/4/6/4/beta_2ba953edeb63f79f3f974a1d7840d9aa.jpg
Les Engagés,,,Vinciane Pirmolin,,,https://ds1.static.rtbf.be/uploader/image/2/a/a/beta_154daaed606555c0b4cb99ed9257ad54.jpg
MR,,,Sandra Belhocine,,,https://ds1.static.rtbf.be/uploader/image/f/c/e/beta_79b4b5def36bc99aff125e55112b17e4.jpg
Ecolo,,,Salvatore Falcone,,,https://ds1.static.rtbf.be/uploader/image/b/4/d/beta_67ae9da8c8ec70297ef9387432720028.png
