Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Equipe du Bourmestre,8,PS,Loïc d'Haeyer,,https://www.facebook.com/uscfleurus/?locale=fr_FR,https://ds1.static.rtbf.be/uploader/image/4/3/5/beta_5884ab36da75ced991c9cae85177e6e4.jpg
MR Fleur "U",5,MR,Hervé Fievet,,https://www.facebook.com/profile.php?id=100069284256631,https://ds1.static.rtbf.be/uploader/image/0/1/0/beta_69e0cd02792c83808b4daed0fda5afd7.jpg
DéFi,11,Défi,Mikhaël Jacquemain,,,https://ds1.static.rtbf.be/uploader/image/4/5/1/beta_1c187a3bd1c13a6d9d6de2646de082b4.png
Voix Citoyenne,10,Les Engagés/citoyens,Ludovic Pierart,,,https://ds1.static.rtbf.be/uploader/image/b/4/0/beta_909166141c3ff5b27a416cc6d5501c05.png
PTB,4,PTB,Vincent De Witte,,,https://ds1.static.rtbf.be/uploader/image/e/b/3/beta_eddc1bc8dd81ed13799979f27f3f063c.jpg
Vert Vous,12,Ecolo  Citoyens,Ruddy Chapelle,https://ds1.static.rtbf.be/uploader/pdf/f/a/2/beta_945b5ecd72e713c3c1402ab0eb53df7d.pdf,https://ds1.static.rtbf.be/uploader/pdf/7/b/1/beta_cd3cf38129aab64a1e9c7cfb6289e78d.pdf,https://ds1.static.rtbf.be/uploader/image/b/1/8/beta_d81887cdda84dcd4495b3072e49ed34e.jpg
CHEZ NOUS,9,Chez Nous,Salvatore Nicotra,,,
