Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
ICO,8,Engagés,Chrisophe Bastin,https://www.facebook.com/ICOnhaye/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5520_91103_Onhaye_ICO.pdf,https://ds1.static.rtbf.be/uploader/image/0/a/e/beta_4e431ba35f229f27898ee70892201d02.jpg
Energies citoyennes,9,Divers,Julien Barreau,https://www.facebook.com/EnergiesCitoyennesOnhaye2018/?locale=fr_FR,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5520_91103_Onhaye_ÉCI.pdf,https://ds1.static.rtbf.be/uploader/image/2/b/e/rtbfinfo_fb4308f624cc495afb55bed56d8f964b.jpg
