Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Changer,,MR,Frédéric Depont,https://www.facebook.com/changerquievrain,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7380_53068_Quiévrain_CHANGER.pdf,https://ds1.static.rtbf.be/uploader/image/2/3/6/beta_c17066e92db2342b82972e0b79ac40a9.png
PS,,,Jean-Pierre Landrain,https://www.facebook.com/profile.php?id=61562197225610&paipv=0&eav=Afa1vS-qzZbdUNS04Mro38SEa7hqsx0Zvfx4uU05Df8DxpWK7zmBAfDznwwoaJBEXMM,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7380_53068_Quiévrain_PS.pdf,https://ds1.static.rtbf.be/uploader/image/b/d/d/beta_ebb6003714e6fcc24141a83070738927.png
Les Engagés,,,Ophélie Di Giosa,https://www.facebook.com/profile.php?id=100091239771040,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7380_53068_Quiévrain_LES ENGAGÉS.pdf,https://ds1.static.rtbf.be/uploader/image/a/4/6/beta_f5207225d04421e99ed4063851041ef9.png
UPQ,,/,Vincent Coulon,https://www.facebook.com/UnisPourQuievrain/?paipv=0&eav=AfY2WlDZHpVTZMxY4xP3jCv5UQtOb0DlbhDXprJrFyt2cukvsYJcR9JDKbll1BUEbpM&_rdr,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7380_53068_Quiévrain_UPQ.pdf,https://ds1.static.rtbf.be/uploader/image/6/1/0/beta_c8e3e08cb94fabddb29fc58e9a96ab11.png
