Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
GI AMEL 2025-2030,7,,Erik Wiesemes,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4770_63001_Amblève_GI AMEL 2025-2030.pdf,
