Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Doische à coeur,8,MR  Engagés  PS,Pascal Jacquiez,https://www.facebook.com/profile.php?id=61564256190477,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5680_93018_Doische_Doische à coeur.pdf,https://ds1.static.rtbf.be/uploader/image/b/e/5/beta_bd80fd1caa088ab71b846e6fc6edf1e4.png
Horizon citoyens,9,MR  Engagés  PS,Raphaël Adam,https://www.facebook.com/profile.php?id=61562508352592,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5680_93018_Doische_Horizon Citoyen.pdf,https://ds1.static.rtbf.be/uploader/image/2/d/5/beta_750cee7d0c81451bc24194e9afdb8482.jpg
