Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PSD@,,PS,Vincent Sampaoli,,,https://ds1.static.rtbf.be/uploader/image/e/d/b/rtbfinfo_e11f4585f626974752b58121f7f219ab.jpg
AD&N,,ECOLO- Les Engagés,Martine Dieudonné-Olivier,,https://adnandenne.be/2024/08/adn-presente-sa-liste-aux-elections-communales-2024/,https://ds1.static.rtbf.be/uploader/image/6/3/f/rtbfinfo_75effc9d4befaf3e6743546d8753463e.jpg
MR,,MR,Françoise Léonard,,https://www.facebook.com/MRAndenne/,https://ds1.static.rtbf.be/uploader/image/2/7/9/rtbfinfo_4497961bdd8c04e8e33f55e9fadc5f20.jpg
Le renouveau,,,Paul Petitjean,,,
?????,,,,,,
