Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS-H,,,Frédéric Daerden,,,https://ds1.static.rtbf.be/uploader/image/0/f/3/rtbfinfo_87c1421263b5d7cdbcb32af77582cc5d.jpg
PTB,,,Julien Liradelfo,,,https://ds1.static.rtbf.be/uploader/image/e/f/c/rtbfinfo_cce92b75559c0f5804295c66f9b6c812.jpg
MR,,,Bernadette Vandenbergh,,,https://ds1.static.rtbf.be/uploader/image/7/6/1/rtbfinfo_dd75a8018f245dd74cc3c6031a9e91d0.jpg
