Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Liste du Bourgmestre Jean Spinette,1,PS,Jean Spinette,https://www.st-gilles2030.be/about,https://www.st-gilles2030.be/team,https://ds1.static.rtbf.be/uploader/image/0/8/0/beta_56fcadb70420d0b0fe9eaebbd75896c5.jpg
Ecolo-Groen,4,,Catherine Morenville,https://ecologroen1060.brussels/notre-programme-2024-2030,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1060_21013_Saint-Gilles_ECOLO GROEN.pdf,https://ds1.static.rtbf.be/uploader/image/f/4/7/beta_ec03a6c473c6b5f0836c7033b9607cc8.jpg
MR-Les Engagés-OpenVLD,6,,Yannis Backhouche,https://mrsaintgilles.be/section-saint-gilles-notre-programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1060_21013_Saint-Gilles_Open MR - Les Engagés.pdf,https://ds1.static.rtbf.be/uploader/image/1/5/5/beta_a0c0db2e35189b0031a299a79d3747de.jpg
PTB - PVDA,13,,Loïc Fraiture,https://saint-gilles.ptb.be/programme,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1060_21013_Saint-Gilles_PTB-PVDA.pdf,https://ds1.static.rtbf.be/uploader/image/a/d/9/beta_7b934d72984496e6843f6f44d7fa5f01.jpg
DéFi-Volt,2,,Charles Hosten,https://www.defi.be/pres-de-chez-vous/section-locale-de-saint-gilles/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1060_21013_Saint-Gilles_DéFI - Volt.pdf,
