Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Bassengeois.e,,Citoyens / PS,Christopher Sortino,https://www.facebook.com/profile.php?id=61561546271875,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4690_62011_Bassenge_BASSENGEOISE.pdf,https://ds1.static.rtbf.be/uploader/image/c/0/8/beta_38343107f66a8fb53af5d54f6402b811.jpg
Bassenge Demain,,MR / Les Engagés / Citoyens,Valérie Hiance,https://www.facebook.com/BassengeDemain,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/4690_62011_Bassenge_BASSENGE DEMAIN.pdf,https://ds1.static.rtbf.be/uploader/image/a/e/9/beta_38871c465e5006c8b8bdb79ae9f93b98.jpg
