Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,,PS,Arnaud Garsou,,https://www.facebook.com/psblegny,https://ds1.static.rtbf.be/uploader/image/2/5/e/rtbfinfo_606efcd5e0f8488ae14559f81dc37b3a.png
Blegny Plus,,MR - Les Engagés - Citoyens,Jérôme Cochart,,https://blegnyplus.be/,https://ds1.static.rtbf.be/uploader/image/e/5/e/rtbfinfo_a3e4834da91ee9d123a866239ad6cf85.jpg
