Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Liste du Bourgmestre,,MR / PS,Jean-Luc Nix,,,https://ds1.static.rtbf.be/uploader/image/a/5/b/beta_90f999729e442bf5ec0b9b7221fb80bc.jpg
PLUS,,Les Engagés,Denis Voss,,,https://ds1.static.rtbf.be/uploader/image/7/b/4/beta_b32be7066c43827eee25cc7f45e2b1a7.jpg
Ecolo,,,Thierry Tonka,,,
