Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Liste du Bourgmestre ,8,MR/Les Engagés,Isabelle Galant,https://ldb-lens.be/programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7870_53046_Lens_Liste du Bourgmestre.pdf,https://ds1.static.rtbf.be/uploader/image/f/e/e/beta_c57a56018d6496d1f06e2074440eb8d3.jpg
Lens et Vous,9,,Ghislain Moyart,https://www.facebook.com/lens.be,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7870_53046_Lens_LensVous.pdf,https://ds1.static.rtbf.be/uploader/image/a/5/6/rtbfinfo_e3bd080bad5498873a9762c4e1471eb0.jpg
Lens Demain,6,PS,Thomas Pierman,https://www.lensdemain.be/index.php/notre-programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7870_53046_Lens_Lens Demain.pdf,https://ds1.static.rtbf.be/uploader/image/6/4/e/rtbfinfo_4ca7d840e7bcd375d71ef05b029868b5.png
Génération E Lens,7,Ecolo,Jonathan Ceslestri,https://sites.google.com/view/generations-e-lens/accueil/notre-programme,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7870_53046_Lens_générations E Lens.pdf,https://ds1.static.rtbf.be/uploader/image/0/e/3/rtbfinfo_a71da80f76e733778d102e032b680fb8.jpg
