Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Com VOUS,6,,Pierre-Yves Faÿs,https://www.com-vous.be/programme,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6680_82038_Sainte-Ode_Com VOUS.pdf,https://ds1.static.rtbf.be/uploader/image/9/4/7/beta_dcb401ce9f58bfb3b57669a5feed2540.jpg
Unis Vers Sainte-Ode,7,,Christophe Thiry,https://unis-vers-sainte-ode.odoo.com/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6680_82038_Sainte-Ode_Unis Vers Sainte-Ode.pdf,https://ds1.static.rtbf.be/uploader/image/f/7/9/beta_e1837a74b38b74a2bf627be65cdff814.jpg
