Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Ecolo,1,,Jean-Pierre Graisse,https://bertrix.ecolo.be/wp-content/uploads/sites/503/2024/09/Programme-elections-communales-2024-LD.pdf,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6880_84009_Bertrix_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/d/b/c/beta_3801e4bbc5e560108114afcdf92242ac.jpg
Action 2030,6,,Mathieu Rossignol,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6880_84009_Bertrix_ACTION 2030.pdf,https://ds1.static.rtbf.be/uploader/image/7/2/8/beta_5e46cc7b3aa0f2f09885929be1838fea.jpg
Ensemble,7,,Léon Collin,https://www.bertrix-ensemble.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6880_84009_Bertrix_ENSEMBLE.pdf,https://ds1.static.rtbf.be/uploader/image/c/f/6/beta_5004e394ed2d8b63aa92a7e5e4ee08a6.jpg
