Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Agir Ensemble,8,,Jérémy De Martin,https://www.facebook.com/p/Agir-Ensemble-Philippeville-100067311991217/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5600_93056_Philippeville_AGIR ENSEMBLE.pdf,https://ds1.static.rtbf.be/uploader/image/d/8/d/beta_19b0addebb4f2097377a012389af0132.png
Phil Citoyen,9,,Eric Baudoin,https://philcitoyens.be/nos-propositions/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5600_93056_Philippeville_Phil Citoyens.pdf,https://ds1.static.rtbf.be/uploader/image/0/f/2/rtbfinfo_12cbdb64411f1884cae96ce50799deb3.jpg
Ecolo,1,,Vincent Dujardin ,https://philippeville.ecolo.be/elections-communales-2024/notre-programme/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5600_93056_Philippeville_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/7/5/2/beta_d275188a72ee02d6220ef12e6ced9d88.png
MR - IC,5,,Laetitia Brogniez,https://www.facebook.com/p/MR-Philippeville-61556952185428/?paipv=0&eav=AfbnSD4YDvEBdnGslac_U0sNupwuRKT7EpJBhb3FMY5coMS2v8Lec_nffnU74OfdYzo&_rdr,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5600_93056_Philippeville_MR-IC.pdf,https://ds1.static.rtbf.be/uploader/image/c/6/e/rtbfinfo_68bc81b5e0ef8e414b9fbeaf87e2b64a.jpg
