Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Gestion et Service,,,Marc Caprasse,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6660_82014_Houffalize_Gestion et Service.pdf,https://ds1.static.rtbf.be/uploader/image/1/b/8/beta_4a4e9950172c73810ee8a86b6e75abda.jpeg
