Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Union Démocratique,8,MR-Engagés ,Gaëtan de Bildering ,https://www.facebook.com/UDFosses/?locale=fr_FR,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5070_92048_Fosses-la-Ville_UD.pdf,https://ds1.static.rtbf.be/uploader/image/7/0/9/beta_c2d3fb24ed9134b5b728e052ea686ab5.png
Alternative Fossoise,9,PS-Ecolo ,Marjoline Dubois,https://www.facebook.com/profile.php?id=61564318576858,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5070_92048_Fosses-la-Ville_Alternative Fossoise.pdf,https://ds1.static.rtbf.be/uploader/image/9/8/c/beta_baae1556c75ca05411be7c292cfd506a.png
