Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,3,,Arnaud Malou,,https://ds1.static.rtbf.be/uploader/pdf/5/c/a/beta_599643fc7cd5457ed1658cfb96700241.pdf,https://ds1.static.rtbf.be/uploader/image/6/a/e/rtbfinfo_38348f5bf02cb0b6729a595fa2c3caac.jpg
MR&vous,5,MR,Florence Van Hout,,https://www.mretvous.be/,https://ds1.static.rtbf.be/uploader/image/4/1/3/rtbfinfo_f84a93f15a0a308801f9dcbb07c0a447.jpg
BE Frameries,,Ecolo  Engagés  Défi,Manu Di Sabato,https://ds1.static.rtbf.be/uploader/pdf/b/e/5/beta_3912df0a8817edc7ed8ab4af5ad32a11.pdf,https://www.facebook.com/BeFrameries,https://ds1.static.rtbf.be/uploader/image/e/8/9/beta_4ecbac3937869e47386f9e8999413b07.jpg
