Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Entente Communale,7,,Martine SCHMIT,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6990_83028_Hotton_E C.pdf,https://ds1.static.rtbf.be/uploader/image/1/9/9/beta_b13f63ca807a49fc1cb52d00412a8d2c.png
Union Communale,6,,Jean-François Dewez,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6990_83028_Hotton_UC.pdf,https://ds1.static.rtbf.be/uploader/image/e/c/f/beta_0ae607ebcec4cd61f9b33d3f740a9553.png
H12O,8,,Philippe COURARD,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6990_83028_Hotton_H12O.pdf,https://ds1.static.rtbf.be/uploader/image/a/a/4/beta_a5743d88a3d51aca9363681bc4f4dfe1.png
