Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Gedinne 2024 liste du mayeur,9,,Vincent Massinon,https://ds1.static.rtbf.be/uploader/pdf/e/8/c/beta_4ad4b191da4a780fbc2ddf4895f118f9.pdf,https://ds1.static.rtbf.be/uploader/pdf/e/8/c/beta_4ad4b191da4a780fbc2ddf4895f118f9.pdf,https://ds1.static.rtbf.be/uploader/image/5/e/6/beta_5f88e96e516a6199c632c6e5bc35ff9a.png
Gedinamise,8,,Flora André,https://www.facebook.com/profile.php?id=61560850023526,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/5575_91054_Gedinne_GEDInamise.pdf,https://ds1.static.rtbf.be/uploader/image/2/6/b/beta_44c9e15784c5476592d18f87cac7ca08.png
