Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
La liste du bourgmestre,,PS,Eric Hautphenne ,https://www.lb-heron.be/urbanisme-et-ruralite,https://www.lb-heron.be/,https://ds1.static.rtbf.be/uploader/image/c/7/8/beta_588310af21305e119d9ab423f1106d04.png
Entente citoyenne ,,MR / Engagés ,René Delcourt ,https://ententecitoyenne.be/,https://ententecitoyenne.be/?fbclid=IwY2xjawFZJmFleHRuA2FlbQIxMAABHXftzwnUl4IjUuzI6ySro1BquWPjYyqyKNH0LBpoROhYqJAx-DSCRlhNmw_aem_dFh9DBKNGDcY_5WRqv8Xow,https://ds1.static.rtbf.be/uploader/image/c/d/1/beta_d9bf3ab63360ed41a803fb42d6e41756.jpg
Vert Héron,,Ecolo ,Françoise Collard,https://www.vert-heron.site/notre-programme.html,https://www.vert-heron.site/?fbclid=IwY2xjawFZJKJleHRuA2FlbQIxMAABHT3tXI4dPRmDhA7AA5Wyi11m_fKrGR7NvpJXBc773AGHiJuu0T2gtLB-PA_aem_0DZPLGi7Hxpx2vxJGTKT_A,https://ds1.static.rtbf.be/uploader/image/8/e/9/beta_93f5f9b9bf6c9df7f9c9a850b333aeec.jpg
