Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
CC,6,,Leslie Meert-Cornez,https://www.facebook.com/leslie.meert,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6560_56022_Erquelinnes_CC.pdf,https://ds1.static.rtbf.be/uploader/image/a/a/a/beta_8b1ffd788de14706f256f3c1d5b5ce8e.png
IC,7,,David Lavaux,https://www.facebook.com/Icerquelinnes,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6560_56022_Erquelinnes_IC.pdf,https://ds1.static.rtbf.be/uploader/image/e/8/c/beta_2a06e78193d96f4ebc0a67ea94355551.png
UC,8,,Julien Charniaux,https://www.facebook.com/UC.Erquelinnes,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6560_56022_Erquelinnes_UC.pdf,https://ds1.static.rtbf.be/uploader/image/b/c/5/beta_b4796c69813666902d9c77c2f9b13d01.png
