Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Florenvilles Les Engagés,2,,Camille Maitrejean,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6820_85011_Florenville_FLORENVILLE LES ENGAGÉS.pdf,https://ds1.static.rtbf.be/uploader/image/a/4/c/beta_7e4285ea47fbf6a8efdf91f84e12b38b.jpeg
AC,6,,Caroline Godfrin,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6820_85011_Florenville_AC.pdf,https://ds1.static.rtbf.be/uploader/image/9/6/6/beta_273aa77e7bff69e275d23fb0f4954a86.jpeg
PVA,7,,Frédéric Daloze,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6820_85011_Florenville_PVA.pdf,https://ds1.static.rtbf.be/uploader/image/1/0/2/beta_3d6a4ece0930f75413e9dd4940e3141c.png
VivrEnsemble,8,,Nathalie Lejeune,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6820_85011_Florenville_VivrEnsemble.pdf,https://ds1.static.rtbf.be/uploader/image/f/e/9/beta_91c3d79ef802e3f0072a092f023a264b.jpeg
