Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
MR,5,MR,Adrien Dolimont,https://www.facebook.com/p/MR-Ham-sur-Heure-Nalinnes-100092169856176/,,https://ds1.static.rtbf.be/uploader/image/7/6/2/beta_29e98eef92007abd3300c7b2e685a253.png
Cap Communal ,,PS  Ecolo,Alexis Mulas,https://www.facebook.com/profile.php?id=100064755844330,,https://ds1.static.rtbf.be/uploader/image/0/f/7/beta_b783e7489a364d8ed4294ca2a7ee01f9.jpg
Les Engagés,2,Les Engagés,Olivier Dandois,https://www.facebook.com/p/Les-Engag%C3%A9es-Ham-sur-Heure-Nalinnes-100080162101922/?paipv=0&eav=AfZO4EhBcRD2DrXr2fG-xMvlDO2BXrdwbiEoaodhwrAT5_sRISVlBB_e9qVwFq3l7n4&_rdr,,https://ds1.static.rtbf.be/uploader/image/2/2/8/beta_1d31a50997ae71b6e5f19e2291c8607c.png
