Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,3,,Michel Mathy,,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6200_52012_Châtelet_PS.pdf,https://ds1.static.rtbf.be/uploader/image/e/6/f/beta_1dfc9b9845366e835aeb032bb8fc697f.jpg
MR+,5,MR,Tatiana Gabrielli ,https://www.facebook.com/profile.php?id=100064351824909,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6200_52012_Châtelet_MR.pdf,https://ds1.static.rtbf.be/uploader/image/d/a/c/beta_594579adebe8d0e8dc02e8d4cf38bc4a.jpeg
Votre Voix ,8,Liste citoyenne,Henri Ballant ,https://www.facebook.com/groups/527859519838514?locale=fr_FR,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6200_52012_Châtelet_Votre voix.pdf,https://ds1.static.rtbf.be/uploader/image/d/c/a/beta_a9a4caa9fa80abc69c1dae85802f528c.png
Les Engagés,2,,Amory Maes,https://www.facebook.com/profile.php?id=61565059923394,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6200_52012_Châtelet_LES ENGAGÉS.pdf,https://ds1.static.rtbf.be/uploader/image/7/3/f/beta_8d1cb6e23f9563350f998d5ff5a1d209.jpeg
PTB,4,,Dorian Burnotte,https://chatelet.ptb.be/programme,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/6200_52012_Châtelet_PTB.pdf,https://ds1.static.rtbf.be/uploader/image/2/e/d/beta_a7773a5297453f83f7695ad98fecab2a.jpeg
