Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
PS,3,,Damien Jenart,https://ds1.static.rtbf.be/uploader/pdf/a/1/5/beta_5728117eb4070a69421b267db6caba18.pdf,https://www.facebook.com/profile.php?id=100094193440009,https://ds1.static.rtbf.be/uploader/image/1/b/f/rtbfinfo_a142baed9341c22b845ed3c83dd34832.jpeg
Citoyen,,Citoyen,Claude Bail,,,https://ds1.static.rtbf.be/uploader/image/4/6/5/rtbfinfo_4f9169d43c77f02450867e1dad03775b.jpg
Union Communale,,ecolo  MR  engagés,Salvatore Ligas,,https://www.facebook.com/profile.php?id=61565159098156,https://ds1.static.rtbf.be/uploader/image/c/d/e/beta_948bd4ebe38469046f5facb9062011b9.jpg
