Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
MR,5,,Florence Reuter,https://www.facebook.com/profile.php?id=61553155931431,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1410_25110_Waterloo_MR.pdf,https://ds1.static.rtbf.be/uploader/image/7/3/9/rtbfinfo_922c8118d6b6da2ca8fae93d8ecd29cc.png
WE,9,Ecolo - Engagés,Cindy Dequesne,https://waterlooensemble.odoo.com/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1410_25110_Waterloo_WE.pdf,https://ds1.static.rtbf.be/uploader/image/9/9/5/rtbfinfo_1219cb126ff9c8be3fb443f19bce0134.png
RC,10,Defi - Autres MR - Citoyens,Sébastien Willems,https://www.sebastienwillems.be/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/1410_25110_Waterloo_RC.pdf,https://ds1.static.rtbf.be/uploader/image/1/b/9/rtbfinfo_c6de6bf7553ac1282bb61b27fbbb40a6.png
