Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
Citoyen Avant Tout (CAT),7,,Bruno Scala,https://www.facebook.com/profile.php?id=61559356294904,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7160_52010_Chapelle-lez-Herlaimont_CAT.pdf,https://ds1.static.rtbf.be/uploader/image/0/e/e/beta_224133a7f74799449030b8b910754c47.jpg
PS,3,,Karl de Vos,https://www.chapelle2030.be/Bilan-programme-Chapelle-2024.pdf,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7160_52010_Chapelle-lez-Herlaimont_PS.pdf,https://ds1.static.rtbf.be/uploader/image/f/a/5/beta_72698cb439edfb46924797c88701bbb5.jpg
Ecolo,1,,Marie Denis,https://ecolo.be/programme-2024/,https://rtbfmedia.be/rtbfinfo/listes_communales_2024_PDF/7160_52010_Chapelle-lez-Herlaimont_ECOLO.pdf,https://ds1.static.rtbf.be/uploader/image/8/6/b/beta_5960d7486d1c83dc7110ad1f1152ea64.jpg
