Nom_des_listes,Numero_des_listes,Apparentement,Tetes_de_listes,Lien_vers_le_programme,Lien_vers_la_liste,Photo_en_jpg
MR-UC,,MR  citoyens,Nicolas Tefnin,https://mr-spa.be/,https://mr-spa.be/,https://ds1.static.rtbf.be/uploader/image/5/c/6/beta_5fe0c8dfb43d5a0f6311786d5e3003f6.jpeg
Pluriel,,Engagés  PS et citoyens,Alda Greoli,https://www.facebook.com/pluriel.spa/,https://www.pluriel.spa/,https://ds1.static.rtbf.be/uploader/image/3/1/b/beta_a49f9c2ff89eca6e66da371c7a849786.jpg
Alternative plus,,citoyens,Franck Gazzard,https://alternative-plus.be/,https://alternative-plus.be/,https://ds1.static.rtbf.be/uploader/image/f/2/a/beta_8d30d5d3b86cd114bbe8a435b74537a4.jpg
Insoumis,,citoyen,José Grégoire,,,
